testFlag,electionDate,statePostal,countyNumber,FIPSCode,boroughName,assemblyDistrict,electionDistrict,raceNumber,officeID,raceTypeID,searNumber,officeName,seatName,raceTypeParty,raceType,officeDescription,numberOfWinners,numberInRunoff,precinctsReporting,totalPrecincts,candidateNumber,order,party,firstName,middleName,lastName,junior,useJunior,incumbent,voteCount,winner,politicianID,candidateNumber,order,party,firstName,middleName,lastName,junior,useJunior,incumbent,voteCount,winner,politicianID
l,9/13/18,NY,73139,0,Manhattan,AD73,ED39,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,68,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,107,X,1506
l,9/13/18,NY,73140,0,Manhattan,AD73,ED40,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,51,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,111,X,1506
l,9/13/18,NY,73141,0,Manhattan,AD73,ED41,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,55,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,121,X,1506
l,9/13/18,NY,73142,0,Manhattan,AD73,ED42,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,59,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,65,X,1506
l,9/13/18,NY,73143,0,Manhattan,AD73,ED43,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,2,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,6,X,1506
l,9/13/18,NY,73144,0,Manhattan,AD73,ED44,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,68,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,80,X,1506
l,9/13/18,NY,73145,0,Manhattan,AD73,ED45,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,39,X,1506
l,9/13/18,NY,73146,0,Manhattan,AD73,ED46,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,36,X,1506
l,9/13/18,NY,73147,0,Manhattan,AD73,ED47,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,56,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,83,X,1506
l,9/13/18,NY,73148,0,Manhattan,AD73,ED48,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,38,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,56,X,1506
l,9/13/18,NY,73149,0,Manhattan,AD73,ED49,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,95,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,84,X,1506
l,9/13/18,NY,73150,0,Manhattan,AD73,ED50,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,44,X,1506
l,9/13/18,NY,73151,0,Manhattan,AD73,ED51,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,31,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,53,X,1506
l,9/13/18,NY,73152,0,Manhattan,AD73,ED52,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,47,X,1506
l,9/13/18,NY,73153,0,Manhattan,AD73,ED53,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,48,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,81,X,1506
l,9/13/18,NY,73154,0,Manhattan,AD73,ED54,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,79,X,1506
l,9/13/18,NY,73155,0,Manhattan,AD73,ED55,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,50,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,95,X,1506
l,9/13/18,NY,73156,0,Manhattan,AD73,ED56,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,48,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,106,X,1506
l,9/13/18,NY,73157,0,Manhattan,AD73,ED57,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,50,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,131,X,1506
l,9/13/18,NY,73158,0,Manhattan,AD73,ED58,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,42,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,89,X,1506
l,9/13/18,NY,73159,0,Manhattan,AD73,ED59,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,90,X,1506
l,9/13/18,NY,73160,0,Manhattan,AD73,ED60,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,123,X,1506
l,9/13/18,NY,73161,0,Manhattan,AD73,ED61,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,34,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,83,X,1506
l,9/13/18,NY,73162,0,Manhattan,AD73,ED62,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,45,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,96,X,1506
l,9/13/18,NY,73163,0,Manhattan,AD73,ED63,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,64,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,128,X,1506
l,9/13/18,NY,73164,0,Manhattan,AD73,ED64,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,46,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,109,X,1506
l,9/13/18,NY,73165,0,Manhattan,AD73,ED65,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,77,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,105,X,1506
l,9/13/18,NY,73166,0,Manhattan,AD73,ED66,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,38,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,80,X,1506
l,9/13/18,NY,73167,0,Manhattan,AD73,ED67,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,96,X,1506
l,9/13/18,NY,73168,0,Manhattan,AD73,ED68,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,87,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,139,X,1506
l,9/13/18,NY,73169,0,Manhattan,AD73,ED69,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,78,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,175,X,1506
l,9/13/18,NY,73170,0,Manhattan,AD73,ED70,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,46,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,82,X,1506
l,9/13/18,NY,73171,0,Manhattan,AD73,ED71,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,53,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,89,X,1506
l,9/13/18,NY,73172,0,Manhattan,AD73,ED72,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,84,X,1506
l,9/13/18,NY,73173,0,Manhattan,AD73,ED73,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,54,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,148,X,1506
l,9/13/18,NY,73174,0,Manhattan,AD73,ED74,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,79,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,122,X,1506
l,9/13/18,NY,73175,0,Manhattan,AD73,ED75,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,45,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,85,X,1506
l,9/13/18,NY,73176,0,Manhattan,AD73,ED76,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,91,X,1506
l,9/13/18,NY,73177,0,Manhattan,AD73,ED77,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,43,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,80,X,1506
l,9/13/18,NY,73178,0,Manhattan,AD73,ED78,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,65,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,92,X,1506
l,9/13/18,NY,73179,0,Manhattan,AD73,ED79,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,56,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,154,X,1506
l,9/13/18,NY,73180,0,Manhattan,AD73,ED80,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,74,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,148,X,1506
l,9/13/18,NY,73181,0,Manhattan,AD73,ED81,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,51,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,100,X,1506
l,9/13/18,NY,73182,0,Manhattan,AD73,ED82,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,43,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,105,X,1506
l,9/13/18,NY,73183,0,Manhattan,AD73,ED83,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,76,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,120,X,1506
l,9/13/18,NY,73184,0,Manhattan,AD73,ED84,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,81,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,81,X,1506
l,9/13/18,NY,73185,0,Manhattan,AD73,ED85,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,91,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,86,X,1506
l,9/13/18,NY,73186,0,Manhattan,AD73,ED86,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,66,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,132,X,1506
l,9/13/18,NY,73187,0,Manhattan,AD73,ED87,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,65,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,134,X,1506
l,9/13/18,NY,73188,0,Manhattan,AD73,ED88,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,45,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,76,X,1506
l,9/13/18,NY,73189,0,Manhattan,AD73,ED89,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,74,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,116,X,1506
l,9/13/18,NY,73190,0,Manhattan,AD73,ED90,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,82,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,140,X,1506
l,9/13/18,NY,73191,0,Manhattan,AD73,ED91,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,74,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,163,X,1506
l,9/13/18,NY,73192,0,Manhattan,AD73,ED92,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,63,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,151,X,1506
l,9/13/18,NY,73193,0,Manhattan,AD73,ED93,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,111,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,120,X,1506
l,9/13/18,NY,73194,0,Manhattan,AD73,ED94,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,56,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,121,X,1506
l,9/13/18,NY,73195,0,Manhattan,AD73,ED95,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,65,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,100,X,1506
l,9/13/18,NY,73196,0,Manhattan,AD73,ED96,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,54,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,104,X,1506
l,9/13/18,NY,73197,0,Manhattan,AD73,ED97,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,52,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,106,X,1506
l,9/13/18,NY,73198,0,Manhattan,AD73,ED98,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,28,X,1506
l,9/13/18,NY,73199,0,Manhattan,AD73,ED99,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,44,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,81,X,1506
l,9/13/18,NY,73200,0,Manhattan,AD73,ED100,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,50,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,106,X,1506
l,9/13/18,NY,73201,0,Manhattan,AD73,ED101,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,72,X,1506
l,9/13/18,NY,73202,0,Manhattan,AD73,ED102,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,38,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,86,X,1506
l,9/13/18,NY,73203,0,Manhattan,AD73,ED103,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,27,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,49,X,1506
l,9/13/18,NY,73204,0,Manhattan,AD73,ED104,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,46,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,102,X,1506
l,9/13/18,NY,73205,0,Manhattan,AD73,ED105,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,35,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,84,X,1506
l,9/13/18,NY,73206,0,Manhattan,AD73,ED106,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,66,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,59,X,1506
l,9/13/18,NY,73207,0,Manhattan,AD73,ED107,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,53,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,70,X,1506
l,9/13/18,NY,74101,0,Manhattan,AD74,ED1,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,117,X,1506
l,9/13/18,NY,74102,0,Manhattan,AD74,ED2,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,27,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,132,X,1506
l,9/13/18,NY,74103,0,Manhattan,AD74,ED3,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,131,X,1506
l,9/13/18,NY,74104,0,Manhattan,AD74,ED4,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,27,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,141,X,1506
l,9/13/18,NY,74105,0,Manhattan,AD74,ED5,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,24,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,98,X,1506
l,9/13/18,NY,74106,0,Manhattan,AD74,ED6,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,133,X,1506
l,9/13/18,NY,74107,0,Manhattan,AD74,ED7,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,83,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,65,X,1506
l,9/13/18,NY,74108,0,Manhattan,AD74,ED8,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,104,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,66,X,1506
l,9/13/18,NY,74109,0,Manhattan,AD74,ED9,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,59,X,1506
l,9/13/18,NY,74110,0,Manhattan,AD74,ED10,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,80,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,37,X,1506
l,9/13/18,NY,74111,0,Manhattan,AD74,ED11,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,33,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,122,X,1506
l,9/13/18,NY,74112,0,Manhattan,AD74,ED12,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,27,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,136,X,1506
l,9/13/18,NY,74113,0,Manhattan,AD74,ED13,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,30,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,122,X,1506
l,9/13/18,NY,74114,0,Manhattan,AD74,ED14,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,121,X,1506
l,9/13/18,NY,74115,0,Manhattan,AD74,ED15,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,108,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,77,X,1506
l,9/13/18,NY,74116,0,Manhattan,AD74,ED16,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,38,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,69,X,1506
l,9/13/18,NY,74117,0,Manhattan,AD74,ED17,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,81,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,89,X,1506
l,9/13/18,NY,74118,0,Manhattan,AD74,ED18,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,30,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,57,X,1506
l,9/13/18,NY,74119,0,Manhattan,AD74,ED19,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,75,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,101,X,1506
l,9/13/18,NY,74120,0,Manhattan,AD74,ED20,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,142,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,109,X,1506
l,9/13/18,NY,74121,0,Manhattan,AD74,ED21,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,187,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,84,X,1506
l,9/13/18,NY,74122,0,Manhattan,AD74,ED22,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,127,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,85,X,1506
l,9/13/18,NY,74123,0,Manhattan,AD74,ED23,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,152,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,64,X,1506
l,9/13/18,NY,74124,0,Manhattan,AD74,ED24,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,132,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,85,X,1506
l,9/13/18,NY,74125,0,Manhattan,AD74,ED25,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,93,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,57,X,1506
l,9/13/18,NY,74126,0,Manhattan,AD74,ED26,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,137,X,1506
l,9/13/18,NY,74127,0,Manhattan,AD74,ED27,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,147,X,1506
l,9/13/18,NY,74128,0,Manhattan,AD74,ED28,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,32,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,75,X,1506
l,9/13/18,NY,74129,0,Manhattan,AD74,ED29,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,37,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,111,X,1506
l,9/13/18,NY,74130,0,Manhattan,AD74,ED30,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,94,X,1506
l,9/13/18,NY,74131,0,Manhattan,AD74,ED31,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,112,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,173,X,1506
l,9/13/18,NY,74132,0,Manhattan,AD74,ED32,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,172,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,94,X,1506
l,9/13/18,NY,74133,0,Manhattan,AD74,ED33,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,203,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,98,X,1506
l,9/13/18,NY,74134,0,Manhattan,AD74,ED34,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,182,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,86,X,1506
l,9/13/18,NY,74135,0,Manhattan,AD74,ED35,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,116,X,1506
l,9/13/18,NY,74136,0,Manhattan,AD74,ED36,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,49,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,37,X,1506
l,9/13/18,NY,74137,0,Manhattan,AD74,ED37,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,89,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,36,X,1506
l,9/13/18,NY,74138,0,Manhattan,AD74,ED38,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,76,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,97,X,1506
l,9/13/18,NY,74139,0,Manhattan,AD74,ED39,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,105,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,105,X,1506
l,9/13/18,NY,74140,0,Manhattan,AD74,ED40,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,125,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,114,X,1506
